field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
storage_gb,Storage,model,Galaxy Z Fold6,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy Z Flip6,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy Z Flip6,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy A56 5G,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy A56 5G,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy A36 5G,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy A36 5G,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy A26 5G,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 17 Pro,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 17 Pro,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 17 Pro,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 17 Pro,2048,2 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 17 Pro Max,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 17 Pro Max,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 17 Pro Max,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 17 Pro Max,2048,2 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone Air,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone Air,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone Air,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 17,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 17,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 17e,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 17e,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16 Pro,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 16 Pro,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16 Pro,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 16 Pro,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 16 Pro Max,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 16 Pro Max,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16 Pro Max,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 16,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 16,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 16 Plus,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 16 Plus,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16 Plus,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 16e,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 16e,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 16e,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 15 Pro,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 15 Pro,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 15 Pro,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 15 Pro,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 15 Pro Max,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 15 Pro Max,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 15 Pro Max,1024,1 TB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 15,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 15,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 15,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 15 Plus,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 15 Plus,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 15 Plus,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 14 Pro,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 14 Pro,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 14 Pro,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 14 Pro,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 14 Pro Max,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 14 Pro Max,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 14 Pro Max,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 14 Pro Max,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 14,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 14,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 14,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 14 Plus,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 14 Plus,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 14 Plus,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 13 Pro,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 13 Pro,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 13 Pro,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 13 Pro,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 13 Pro Max,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 13 Pro Max,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 13 Pro Max,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 13 Pro Max,1024,1 TB,true,true,true,true,GB,13,true
storage_gb,Storage,model,iPhone 13 mini,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 13 mini,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 13 mini,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone 13,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone 13,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone 13,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,iPhone SE (3rd generation),64,64 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,iPhone SE (3rd generation),128,128 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,iPhone SE (3rd generation),256,256 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Motorola Signature,512,512 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Razr Fold,1024,1 TB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Razr 70 Ultra,512,512 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Razr 70,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Razr 60 Ultra,1024,1 TB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Razr 60,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 70 Pro,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 70 Pro,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Edge 70,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 70,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Edge 70 Fusion+,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 70 Fusion+,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Edge 70 Fusion,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 60 Pro,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 60 Pro,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Edge 60,512,512 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 60 Neo,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Edge 60 Neo,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Edge 60 Fusion,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G86 5G,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G86 5G,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G77 5G,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G67 5G,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G67 5G,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G56 5G,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G47 5G,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G47 5G,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G35 5G,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G35 5G,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G17,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G17,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G15,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G06,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Moto G06,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Moto G05,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Zenfone 10,256,256 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Zenfone 10,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,ROG Phone 9 Pro,512,512 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,ROG Phone 9 Pro Edition,1024,1 TB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S22,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S22,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S22+,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S22+,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S22 Ultra,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S22 Ultra,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S22 Ultra,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S21,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S21,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S21+,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S21+,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S21 Ultra,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S21 Ultra,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S21 Ultra,512,512 GB,true,true,true,true,GB,12,true
storage_gb,Storage,model,Galaxy S21 FE,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S21 FE,256,256 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S20,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S20+,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S20 Ultra,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S20 Ultra,512,512 GB,true,true,true,true,GB,11,true
storage_gb,Storage,model,Galaxy S20 FE,128,128 GB,true,true,true,true,GB,10,true
storage_gb,Storage,model,Galaxy S20 FE,256,256 GB,true,true,true,true,GB,11,true
