field_key,field_label,depends_on,parent_value,option_value,option_label,required,filterable,allow_custom,lazy,unit,sort_order,active
year,Year of Manufacture,model,Santa Fe,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Santa Fe,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Santa Fe,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Santa Fe,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Santa Fe,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Santa Fe,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,ix35,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,ix35,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,ix35,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,ix35,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,ix35,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,ix35,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,ix35,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,ix35,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,ix35,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,ix35,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,ix35,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,ix35,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,ix35,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,ix35,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,ix35,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,ix35,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,ix35,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,ix35,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,ix35,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,ix35,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,ix35,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,ix35,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,ix35,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,ix35,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,ix35,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,ix35,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,ix35,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,ix35,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,ix35,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,ix35,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,ix35,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,ix35,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,ix35,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,ix35,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,ix35,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,ix35,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,ix35,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,ix35,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,ix35,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,ix35,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,ix35,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,ix35,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,ix35,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,ix35,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,ix35,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,ix35,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,ix35,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,ix35,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,ix35,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,ix35,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,ix35,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,ix35,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,ix35,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,ix35,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,ix35,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,ix35,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,ix35,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,ix35,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,ix35,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,ix35,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,ix35,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,ix35,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,ix35,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,ix35,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,ix35,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,ix35,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,ix35,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,ix35,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Kicks,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Kicks,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Kicks,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Kicks,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Kicks,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Kicks,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Kicks,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Kicks,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Kicks,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Kicks,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Kicks,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Kicks,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Kicks,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Kicks,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Kicks,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Kicks,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Kicks,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Kicks,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Kicks,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Kicks,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Kicks,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Kicks,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Kicks,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Kicks,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Kicks,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Kicks,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Kicks,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Kicks,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Kicks,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Kicks,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Kicks,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Kicks,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Kicks,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Kicks,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Kicks,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Kicks,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Kicks,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Kicks,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Kicks,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Kicks,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Kicks,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Kicks,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Kicks,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Kicks,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Kicks,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Kicks,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Kicks,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Kicks,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Kicks,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Kicks,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Kicks,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Kicks,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Kicks,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Kicks,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Kicks,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Kicks,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Kicks,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Kicks,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Kicks,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Kicks,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Kicks,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Kicks,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Kicks,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Kicks,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Kicks,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Kicks,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Kicks,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Kicks,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Kicks Play,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Kicks Play,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Kicks Play,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Kicks Play,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Kicks Play,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Kicks Play,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Kicks Play,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Kicks Play,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Kicks Play,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Kicks Play,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Kicks Play,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Kicks Play,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Kicks Play,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Kicks Play,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Kicks Play,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Kicks Play,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Kicks Play,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Kicks Play,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Kicks Play,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Kicks Play,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Kicks Play,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Kicks Play,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Kicks Play,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Kicks Play,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Kicks Play,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Kicks Play,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Kicks Play,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Kicks Play,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Kicks Play,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Kicks Play,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Kicks Play,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Kicks Play,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Kicks Play,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Kicks Play,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Kicks Play,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Kicks Play,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Kicks Play,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Kicks Play,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Kicks Play,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Kicks Play,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Kicks Play,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Kicks Play,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Kicks Play,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Kicks Play,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Kicks Play,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Kicks Play,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Kicks Play,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Kicks Play,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Kicks Play,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Kicks Play,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Kicks Play,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Kicks Play,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Kicks Play,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Kicks Play,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Kicks Play,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Kicks Play,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Kicks Play,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Kicks Play,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Kicks Play,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Kicks Play,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Kicks Play,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Kicks Play,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Kicks Play,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Kicks Play,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Kicks Play,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Kicks Play,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Kicks Play,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Kicks Play,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Kait,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Kait,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Kait,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Kait,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Kait,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Kait,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Kait,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Kait,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Kait,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Kait,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Kait,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Kait,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Kait,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Kait,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Kait,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Kait,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Kait,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Kait,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Kait,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Kait,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Kait,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Kait,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Kait,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Kait,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Kait,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Kait,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Kait,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Kait,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Kait,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Kait,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Kait,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Kait,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Kait,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Kait,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Kait,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Kait,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Kait,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Kait,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Kait,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Kait,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Kait,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Kait,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Kait,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Kait,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Kait,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Kait,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Kait,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Kait,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Kait,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Kait,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Kait,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Kait,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Kait,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Kait,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Kait,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Kait,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Kait,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Kait,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Kait,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Kait,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Kait,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Kait,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Kait,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Kait,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Kait,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Kait,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Kait,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Kait,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Sentra,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Sentra,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Sentra,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Sentra,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Sentra,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Sentra,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Sentra,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Sentra,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Sentra,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Sentra,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Sentra,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Sentra,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Sentra,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Sentra,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Sentra,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Sentra,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Sentra,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Sentra,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Sentra,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Sentra,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Sentra,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Sentra,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Sentra,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Sentra,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Sentra,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Sentra,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Sentra,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Sentra,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Sentra,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Sentra,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Sentra,1997,1997,true,true,true,true,,30,true
year,Year of Manufacture,model,Sentra,1996,1996,true,true,true,true,,31,true
year,Year of Manufacture,model,Sentra,1995,1995,true,true,true,true,,32,true
year,Year of Manufacture,model,Sentra,1994,1994,true,true,true,true,,33,true
year,Year of Manufacture,model,Sentra,1993,1993,true,true,true,true,,34,true
year,Year of Manufacture,model,Sentra,1992,1992,true,true,true,true,,35,true
year,Year of Manufacture,model,Sentra,1991,1991,true,true,true,true,,36,true
year,Year of Manufacture,model,Sentra,1990,1990,true,true,true,true,,37,true
year,Year of Manufacture,model,Sentra,1989,1989,true,true,true,true,,38,true
year,Year of Manufacture,model,Sentra,1988,1988,true,true,true,true,,39,true
year,Year of Manufacture,model,Sentra,1987,1987,true,true,true,true,,40,true
year,Year of Manufacture,model,Sentra,1986,1986,true,true,true,true,,41,true
year,Year of Manufacture,model,Sentra,1985,1985,true,true,true,true,,42,true
year,Year of Manufacture,model,Sentra,1984,1984,true,true,true,true,,43,true
year,Year of Manufacture,model,Sentra,1983,1983,true,true,true,true,,44,true
year,Year of Manufacture,model,Sentra,1982,1982,true,true,true,true,,45,true
year,Year of Manufacture,model,Sentra,1981,1981,true,true,true,true,,46,true
year,Year of Manufacture,model,Sentra,1980,1980,true,true,true,true,,47,true
year,Year of Manufacture,model,Sentra,1979,1979,true,true,true,true,,48,true
year,Year of Manufacture,model,Sentra,1978,1978,true,true,true,true,,49,true
year,Year of Manufacture,model,Sentra,1977,1977,true,true,true,true,,50,true
year,Year of Manufacture,model,Sentra,1976,1976,true,true,true,true,,51,true
year,Year of Manufacture,model,Sentra,1975,1975,true,true,true,true,,52,true
year,Year of Manufacture,model,Sentra,1974,1974,true,true,true,true,,53,true
year,Year of Manufacture,model,Sentra,1973,1973,true,true,true,true,,54,true
year,Year of Manufacture,model,Sentra,1972,1972,true,true,true,true,,55,true
year,Year of Manufacture,model,Sentra,1971,1971,true,true,true,true,,56,true
year,Year of Manufacture,model,Sentra,1970,1970,true,true,true,true,,57,true
year,Year of Manufacture,model,Sentra,1969,1969,true,true,true,true,,58,true
year,Year of Manufacture,model,Sentra,1968,1968,true,true,true,true,,59,true
year,Year of Manufacture,model,Sentra,1967,1967,true,true,true,true,,60,true
year,Year of Manufacture,model,Sentra,1966,1966,true,true,true,true,,61,true
year,Year of Manufacture,model,Sentra,1965,1965,true,true,true,true,,62,true
year,Year of Manufacture,model,Sentra,1964,1964,true,true,true,true,,63,true
year,Year of Manufacture,model,Sentra,1963,1963,true,true,true,true,,64,true
year,Year of Manufacture,model,Sentra,1962,1962,true,true,true,true,,65,true
year,Year of Manufacture,model,Sentra,1961,1961,true,true,true,true,,66,true
year,Year of Manufacture,model,Sentra,1960,1960,true,true,true,true,,67,true
year,Year of Manufacture,model,Versa,2027,2027,true,true,true,true,,0,true
year,Year of Manufacture,model,Versa,2026,2026,true,true,true,true,,1,true
year,Year of Manufacture,model,Versa,2025,2025,true,true,true,true,,2,true
year,Year of Manufacture,model,Versa,2024,2024,true,true,true,true,,3,true
year,Year of Manufacture,model,Versa,2023,2023,true,true,true,true,,4,true
year,Year of Manufacture,model,Versa,2022,2022,true,true,true,true,,5,true
year,Year of Manufacture,model,Versa,2021,2021,true,true,true,true,,6,true
year,Year of Manufacture,model,Versa,2020,2020,true,true,true,true,,7,true
year,Year of Manufacture,model,Versa,2019,2019,true,true,true,true,,8,true
year,Year of Manufacture,model,Versa,2018,2018,true,true,true,true,,9,true
year,Year of Manufacture,model,Versa,2017,2017,true,true,true,true,,10,true
year,Year of Manufacture,model,Versa,2016,2016,true,true,true,true,,11,true
year,Year of Manufacture,model,Versa,2015,2015,true,true,true,true,,12,true
year,Year of Manufacture,model,Versa,2014,2014,true,true,true,true,,13,true
year,Year of Manufacture,model,Versa,2013,2013,true,true,true,true,,14,true
year,Year of Manufacture,model,Versa,2012,2012,true,true,true,true,,15,true
year,Year of Manufacture,model,Versa,2011,2011,true,true,true,true,,16,true
year,Year of Manufacture,model,Versa,2010,2010,true,true,true,true,,17,true
year,Year of Manufacture,model,Versa,2009,2009,true,true,true,true,,18,true
year,Year of Manufacture,model,Versa,2008,2008,true,true,true,true,,19,true
year,Year of Manufacture,model,Versa,2007,2007,true,true,true,true,,20,true
year,Year of Manufacture,model,Versa,2006,2006,true,true,true,true,,21,true
year,Year of Manufacture,model,Versa,2005,2005,true,true,true,true,,22,true
year,Year of Manufacture,model,Versa,2004,2004,true,true,true,true,,23,true
year,Year of Manufacture,model,Versa,2003,2003,true,true,true,true,,24,true
year,Year of Manufacture,model,Versa,2002,2002,true,true,true,true,,25,true
year,Year of Manufacture,model,Versa,2001,2001,true,true,true,true,,26,true
year,Year of Manufacture,model,Versa,2000,2000,true,true,true,true,,27,true
year,Year of Manufacture,model,Versa,1999,1999,true,true,true,true,,28,true
year,Year of Manufacture,model,Versa,1998,1998,true,true,true,true,,29,true
year,Year of Manufacture,model,Versa,1997,1997,true,true,true,true,,30,true
